Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
22706584,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,dohertyi,"(Hartert, 1896)",,,,,,"Sumba Cicadabird, Pale-shouldered Cicadabird",,,LC,,3.1,2012,stable,N
22706639,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,fimbriata,"(Temminck, 1824)",,,,,,Lesser Cuckooshrike,,,LC,,3.1,2012,decreasing,N
22706489,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,fortis,"(Salvadori, 1878)",,,,,,Buru Cuckooshrike,,,NT,,3.1,2012,stable,N
22706553,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,graueri,"Neumann, 1908",,,,,,"Grauer's Cuckooshrike, Grauer's Cuckoo-shrike",Echenilleur de Grauer,,NT,,3.1,2014,decreasing,N
22706621,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,holopolia,"(Sharpe, 1888)",,,,,,"Solomons Cuckooshrike, Solomon Islands Cuckooshrike, Black-bellied Cicadabird",,,NT,,3.1,2012,decreasing,N
22706607,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,incerta,"(Meyer, 1874)",,,,,,Black-shouldered Cicadabird,,,LC,,3.1,2012,stable,N
22706476,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,javensis,"(Horsfield, 1821)",,,,,,Javan Cuckooshrike,,,LC,,3.1,2012,stable,N
22706470,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,larvata,"(Müller, 1843)",,,,,,Sunda Cuckooshrike,,,LC,,3.1,2012,stable,N
22706519,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,leucopygia,"(Bonaparte, 1850)",,,,,,White-rumped Cuckooshrike,,,LC,,3.1,2012,stable,N
22706511,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,lineata,"(Swainson, 1825)",,,,,,"Yellow-eyed Cuckooshrike, Barred Cuckoo-shrike, Barred Cuckooshrike",,,LC,,3.1,2012,stable,N
22706526,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,longicauda,"(De Vis, 1890)",,,,,,Hooded Cuckooshrike,,,LC,,3.1,2012,stable,N
22706473,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,macei,"(Lesson, 1831)",,,,,,Large Cuckooshrike,,,LC,,3.1,2012,stable,N
22706466,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,maxima,"(Rüppell, 1839)",,,,,,"Ground Cuckooshrike, Ground Cuckoo-shrike",,,LC,,3.1,2012,decreasing,N
22706626,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,mcgregori,"(Mearns, 1907)",,,,,,McGregor's Cuckooshrike,,,NT,,3.1,2012,decreasing,N
22706642,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,melanoptera,"(Rüppell, 1839)",,,,,,Black-headed Cuckooshrike,,,LC,,3.1,2012,stable,N
22706614,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,melas,"(Lesson, 1828)",,,,,,"New Guinea Cuckooshrike, Black Cicadabird",,,LC,,3.1,2012,stable,N
22706636,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,melaschistos,"(Hodgson, 1836)",,,,,,Black-winged Cuckooshrike,,,LC,,3.1,2012,stable,N
22706596,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,mindanensis,"(Tweeddale, 1878)",,,,,,"Black-bibbed Cicadabird, Black-bibbed Cuckoo-shrike",,,VU,A2c+3c+4c,3.1,2012,decreasing,N
22706618,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,montana,"(Meyer, 1874)",,,,,,Black-bellied Cuckooshrike,,,LC,,3.1,2012,stable,N
22706601,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,morio,"(Müller, 1843)",,,,,,Sulawesi Cicadabird,,,LC,,3.1,2012,stable,N
22706569,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,newtoni,"(Pollen, 1866)",,,,,,"Reunion Cuckooshrike, Réunion Cuckoo-shrike, Réunion Cuckooshrike",Echenilleur de Réunion,,CR,"B1ab(i,ii,iii,v); C2a(i,ii)",3.1,2015,decreasing,N
22706495,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,novaehollandiae,"(Gmelin, 1789)",,,,,,"Black-faced Cuckooshrike, Black-faced Cuckoo-shrike",,,LC,,3.1,2012,decreasing,N
22706629,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,ostenta,"Ripley, 1952",,,,,,"White-winged Cuckooshrike, White-winged Graybird",,,VU,A2c+3c+4c,3.1,2012,decreasing,N
22706522,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,papuensis,"(Gmelin, 1788)",,,,,,"White-bellied Cuckooshrike, White-bellied Cuckoo-shrike",,,LC,,3.1,2012,increasing,N
22706529,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,parvula,"(Salvadori, 1878)",,,,,,Halmahera Cuckooshrike,,,LC,,3.1,2014,decreasing,N
22706538,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,pectoralis,"(Jardine & Selby, 1828)",,,,,,"White-breasted Cuckooshrike, White-breasted Cuckoo-shrike",Echenilleur à gorge blanche,,LC,,3.1,2012,decreasing,N
22706483,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,personata,"(Müller, 1843)",,,,,,Wallacean Cuckooshrike,,,LC,,3.1,2012,stable,N
22706633,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,polioptera,"(Sharpe, 1879)",,,,,,Indochinese Cuckooshrike,,,LC,,3.1,2012,stable,N
22706479,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,schistacea,"(Sharpe, 1879)",,,,,,"Slaty Cuckooshrike, Sula Cuckoo-shrike",,,LC,,3.1,2012,stable,N
22706610,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,schisticeps,"(Gray, 1846)",,,,,,"Grey-headed Cuckooshrike, Black-tipped Cicadabird",,,LC,,3.1,2012,stable,N
22706505,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,striata,"(Boddaert, 1783)",,,,,,Bar-bellied Cuckooshrike,,,LC,,3.1,2012,decreasing,N
22706588,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,sula,"(Hartert, 1917)",,,,,,"Sula Cicadabird, Moluccan Graybird, Sula Cuckoo-shrike",,,LC,,3.1,2012,stable,N
22706502,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,temminckii,"(Müller, 1843)",,,,,,Cerulean Cuckooshrike,,,LC,,3.1,2012,stable,N
22706579,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,tenuirostris,"(Jardine,1831)",,,,,,"Slender-billed Cicadabird, Common Cicadabird, Cicadabird",,,LC,,3.1,2012,stable,N
22706564,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,typica,"(Hartlaub, 1865)",,,,,,"Mauritius Cuckooshrike, Mauritius Cuckoo-shrike",Echenilleur de l'Ile Maurice,,VU,D1+2,3.1,2012,stable,N
22727890,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Coracopsis,barklyi,Newton 1867,,,,,,"Seychelles Parrot, Seychelles Black Parrot",,,VU,D1,3.1,2014,stable,N
22727885,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Coracopsis,nigra,"(Linnaeus, 1758)",,,,,,Black Parrot,,,LC,,3.1,2014,stable,N
62292583,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Coracopsis,sibilans,"Milne-Edwards & Oustalet, 1885",,,,,,Comoro Parrot,,,NT,,3.1,2014,decreasing,N
22685261,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Coracopsis,vasa,"(Shaw, 1812)",,,,,,"Vasa Parrot, Greater Vasa Parrot",Perroquet vaza,,LC,,3.1,2012,decreasing,N
22705425,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Coracornis,raveni,"Riley, 1918",,,,,,Maroon-backed Whistler,,,LC,,3.1,2012,stable,N
22697624,ANIMALIA,CHORDATA,AVES,CATHARTIFORMES,CATHARTIDAE,Coragyps,atratus,"(Bechstein, 1783)",,,,,,American Black Vulture,,,LC,,3.1,2012,increasing,N
22701096,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Corapipo,altera,"Hellmayr, 1906",,,,,,White-ruffed Manakin,,,LC,,3.1,2012,stable,N
22701093,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Corapipo,gutturalis,"(Linnaeus, 1766)",,,,,,White-throated Manakin,,,LC,,3.1,2012,decreasing,N
22701099,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Corapipo,leucorrhoa,"(Sclater, 1863)",,,,,,"White-bibbed Manakin, White-ruffed Manakin",,,LC,,3.1,2012,decreasing,N
22705382,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORCORACIDAE,Corcorax,melanorhamphos,"(Vieillot, 1817)",,,,,,White-winged Chough,,,LC,,3.1,2012,unknown,N
22703560,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CLIMACTERIDAE,Cormobates,leucophaea,"(Latham, 1801)",,,,,Cormobates leucophaeus leucophaeus|Cormobates leucophaeus leucophaeus,White-throated Treecreeper,,,LC,,3.1,2012,stable,N
22703557,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CLIMACTERIDAE,Cormobates,placens,"(Sclater, 1874)",,,,,,Papuan Treecreeper,,,LC,,3.1,2012,stable,N
41527,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Cormura,brevirostris,"(Wagner, 1843)",,,,,,"Chestnut Sac-winged Bat, Wagner's Sac-winged Bat",,,LC,,3.1,2016,unknown,N
22705103,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LANIIDAE,Corvinella,corvina,"(Shaw, 1809)",,,,,,Yellow-billed Shrike,Corvinelle à bec jaune,,LC,,3.1,2012,unknown,N
22706077,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,albicollis,"Latham, 1790",,,,,,White-necked Raven,Corbeau à cou blanc,,LC,,3.1,2012,decreasing,N
22735894,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,albus,"Müller, 1776",,,,,,Pied Crow,,,LC,,3.1,2013,stable,N
22706030,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,bennetti,"North, 1901",,,,,,Little Crow,,,LC,,3.1,2012,decreasing,N
22705990,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,brachyrhynchos,"Brehm, 1822",,,,,,American Crow,,,LC,,3.1,2012,increasing,N
22705978,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,capensis,"Lichtenstein, 1823",,,,,,"Cape Crow, Black Crow",Corbeau du Cap,,LC,,3.1,2012,increasing,N
22705986,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,caurinus,"Baird, 1858",,,,,,"North-western Crow, Northwestern Crow",,,LC,,3.1,2012,increasing,N
22706068,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,corax,"Linnaeus, 1758",,,,,,"Common Raven, Northern Raven, Raven",,,LC,,3.1,2014,increasing,N
22706016,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,corone,"Linnaeus, 1758",,,,,,Carrion Crow,,,LC,,3.1,2014,increasing,N
22706033,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,coronoides,"Vigors & Horsfield, 1827",,,,,,Australian Raven,,,LC,,3.1,2012,increasing,N
22706081,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,crassirostris,"Rüppell, 1836",,,,,,Thick-billed Raven,Corbeau à gros bec,,LC,,3.1,2012,stable,N
22706055,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,cryptoleucus,"Couch, 1854",,,,,,Chihuahuan Raven,,,LC,,3.1,2012,stable,N
22705935,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,dauuricus,"Pallas, 1776",,,,,,Daurian Jackdaw,,,LC,,3.1,2012,stable,N
22732286,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,edithae,"Lort Phillips, 1895",,,,,,Somali Crow,,,LC,,3.1,2012,stable,N
22705947,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,enca,"(Horsfield, 1822)",,,,,,Slender-billed Crow,,,LC,,3.1,2012,stable,N
22705956,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,florensis,"Büttikofer, 1894",,,,,,Flores Crow,,,EN,C2a(ii),3.1,2012,decreasing,N
22705983,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,frugilegus,"Linnaeus, 1758",,,,,,Rook,,,LC,,3.1,2012,decreasing,N
22705972,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,fuscicapillus,"Gray, 1859",,,,,,Brown-headed Crow,,,NT,,3.1,2012,decreasing,N
22706052,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,hawaiiensis,"Peale, 1848",,,,,,Hawaiian Crow,,,EW,,3.1,2013,,N
22705996,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,imparatus,"Peters, 1929",,,,,,Tamaulipas Crow,,,LC,,3.1,2012,stable,N
22706007,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,jamaicensis,"Gmelin, 1788",,,,,,Jamaican Crow,,,LC,,3.1,2012,increasing,N
22705959,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,kubaryi,"Reichenow, 1885",,,,,,"Mariana Crow, Guam Crow",,,CR,"A2bcde+3bcde+4bcde;C2a(i,ii)",3.1,2015,decreasing,N
22706013,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,leucognaphalus,"Daudin, 1800",,,,,,White-necked Crow,,,VU,"A2cd; B1ab(i,ii,iii,v); C2a(i)",3.1,2012,decreasing,N
22706024,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,levaillantii,"Lesson, 1831",,,,,,Jungle Crow,,,LC,,3.1,2012,stable,N
22706019,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,macrorhynchos,"Wagler, 1827",,,,,,"Large-billed Crow, Jungle Crow",,,LC,,3.1,2012,stable,N
22705966,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,meeki,"Rothschild, 1904",,,,,,Bougainville Crow,,,LC,,3.1,2012,stable,N
22706036,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,mellori,"Mathews, 1912",,,,,,Little Raven,,,LC,,3.1,2012,stable,N
22705929,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,monedula,"Linnaeus, 1758",,,,,,"Eurasian Jackdaw, Western Jackdaw, Jackdaw",Choucas des tours,,LC,,3.1,2014,stable,N
22705944,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,moneduloides,"Lesson, 1831",,,,,,New Caledonian Crow,,,LC,,3.1,2012,stable,N
22706010,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,nasicus,"Temminck, 1826",,,,,,Cuban Crow,,,LC,,3.1,2012,stable,N
22706027,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,orru,"Bonaparte, 1851",,,,,,Torresian Crow,,,LC,,3.1,2012,increasing,N
22705993,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,ossifragus,"Wilson, 1812",,,,,,Fish Crow,,,LC,,3.1,2012,increasing,N
22731517,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,palmarum,"Württemberg, 1835",,,,,,Palm Crow,,,NT,,3.1,2015,decreasing,N
22706073,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,rhipidurus,"Hartert, 1918",,,,,,Fan-tailed Raven,Corbeau à queue courte,,LC,,3.1,2012,decreasing,N
22706064,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,ruficollis,"Lesson, 1831",,,,,,Brown-necked Raven,Corbeau brun,,LC,,3.1,2012,increasing,N
22705999,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,sinaloae,"Davis, 1958",,,,,,Sinaloa Crow,,,LC,,3.1,2012,stable,N
22705938,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,splendens,"Vieillot, 1817",,,,,,"House Crow, Indian House Crow",Corbeau d'Inde,,LC,,3.1,2012,stable,N
22733499,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,tasmanicus,"Mathews, 1912",,,,,,Forest Raven,,,LC,,3.1,2013,decreasing,N
22706049,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,torquatus,"Lesson, 1831",,,,,,Collared Crow,,,NT,,3.1,2012,decreasing,N
22705975,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,tristis,"Lesson & Garnot, 1827",,,,,,Grey Crow,,,LC,,3.1,2012,stable,N
22705950,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,typicus,"(Bonaparte, 1853)",,,,,,Piping Crow,,,LC,,3.1,2012,stable,N
22705953,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,unicolor,"(Rothschild & Hartert, 1900)",,,,,,Banggai Crow,,,CR,"C2a(i,ii)",3.1,2012,decreasing,N
22705963,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,validus,"Bonaparte, 1851",,,,,,Long-billed Crow,,,NT,,3.1,2014,decreasing,N
22705969,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,woodfordi,"(Ogilvie-Grant, 1887)",,,,,,White-billed Crow,,,LC,,3.1,2012,stable,N
22698724,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Corydon,sumatranus,"(Raffles, 1822)",,,,,,Dusky Broadbill,,,LC,,3.1,2012,decreasing,N
17599,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,mexicanus,"G.M. Allen, 1916",,,,,Plecotus mexicanus  ,Mexican Big-eared Bat,,,NT,,3.1,2008,decreasing,N
17600,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,rafinesquii,"(Lesson, 1827)",,,,,Plecotus rafinesquii  ,Rafinesque's Big-eared Bat,,,LC,,3.1,2008,increasing,N
17598,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,townsendii,"Cooper, 1837",,,,,Plecotus townsendii  ,Townsend's Big-eared Bat,,,LC,,3.1,2008,stable,N
22723039,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Coryphaspiza,melanotis,"(Temminck, 1822)",,,,,,Black-masked Finch,,,VU,A2c+3c+4c,3.1,2012,decreasing,N
22702664,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Coryphistera,alaudina,"Burmeister, 1860",,,,,,Lark-like Brushrunner,,,LC,,3.1,2012,stable,N
5414,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Coryphomys,buehleri,"Schaub, 1937",,,,,Coryphomys buhleri  ,"Buhler's Coryphomys, Buhler's Rat",,,EX,,3.1,2008,,N
22723051,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Coryphospingus,cucullatus,"(Müller, 1776)",,,,,,"Red-crested Finch, Red Pileated Finch",,,LC,,3.1,2012,stable,N
22723047,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Coryphospingus,pileatus,"(Wied, 1821)",,,,,,"Pileated Finch, Grey Pileated Finch",,,LC,,3.1,2012,stable,N
22688425,ANIMALIA,CHORDATA,AVES,MUSOPHAGIFORMES,MUSOPHAGIDAE,Corythaeola,cristata,"(Vieillot, 1816)",,,,,,Great Blue Turaco,Touraco géant,,LC,,3.1,2012,stable,N
22688396,ANIMALIA,CHORDATA,AVES,MUSOPHAGIFORMES,MUSOPHAGIDAE,Corythaixoides,concolor,"(Smith, 1833)",,,,,,"Grey Go-away-bird, Grey Lourie",Touraco concolore,,LC,,3.1,2012,stable,N
22725417,ANIMALIA,CHORDATA,AVES,MUSOPHAGIFORMES,MUSOPHAGIDAE,Corythaixoides,leopoldi,"(Shelley, 1881)",,,,,,Black-faced Go-away-bird,,,LC,,3.1,2014,stable,N
22725405,ANIMALIA,CHORDATA,AVES,MUSOPHAGIFORMES,MUSOPHAGIDAE,Corythaixoides,personatus,"(Rüppell, 1842)",,,,,,"Brown-faced Go-away-bird, Bare-faced Go-away-bird, Bare-faced Go-away Bird, Touraco masqué",,,LC,,3.1,2014,stable,N
22699069,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Corythopis,delalandi,"(Lesson, 1831)",,,,,,Southern Antpipit,,,LC,,3.1,2012,stable,N
22699061,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Corythopis,torquatus,"Tschudi, 1844",,,,,Corythopis torquata |Corythopis torquata |Corythopis torquata ,Ringed Antpipit,,,LC,,3.1,2012,stable,N
61650582,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,cristatus,"(Pallas, 1764)",,,,,Alcedo cristatus,Malachite Kingfisher,,,LC,,3.1,2014,stable,N
22683112,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,leucogaster,"(Fraser, 1843)",,,,,Alcedo leucogaster,White-bellied Kingfisher,,,LC,,3.1,2012,stable,N
22683156,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,madagascariensis,"(Linnaeus, 1766)",,,,,Ceyx madagascariensis|Ispidina madagascariensis madagascariensis,"Madagascar Pygmy-kingfisher, Madagascar Pygmy-Kingfisher, Madagascar Pygmy Kingfisher",Martin-chasseur roux,,LC,,3.1,2012,decreasing,N
22683106,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,nais,"(Kaup, 1848)",,,,,Alcedo nais,"Principe Kingfisher, Príncipe Kingfisher",,,LC,,3.1,2014,stable,N
22683099,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,thomensis,"Salvadori, 1902",,,,,Alcedo thomensis,"Sao Tome Kingfisher, Sao Tomé Kingfisher, São Tomé Kingfisher",,,LC,,3.1,2014,stable,N
22683093,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Corythornis,vintsioides,"(Eydoux & Gervais, 1836)",,,,,Alcedo vintsioides,"Madagascar Kingfisher, Malagasy Kingfisher",,,LC,,3.1,2012,stable,N
22679866,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Coscoroba,coscoroba,"(Molina, 1782)",,,,,,Coscoroba Swan,,,LC,,3.1,2012,stable,N
22710817,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Cosmopsarus,regius,"Reichenow, 1879",,,,,,Golden-breasted Starling,Etourneau à poitrine dorée,,LC,,3.1,2012,stable,N
22710821,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Cosmopsarus,unicolor,"Shelley, 1881",,,,,,Ashy Starling,Etourneau grisâtre,,LC,,3.1,2012,unknown,N
22709853,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,albicapilla,"(Vieillot, 1818)",,,,,,"White-crowned Robin-chat, White-crowned Robin-Chat",Grand cossyphe à tête blanche,,LC,,3.1,2012,stable,N
22709784,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,anomala,"(Shelley, 1893)",,,,,,"Olive-flanked Robin-chat, Olive-flanked Ground Robin, Olive-flanked Robin, Olive-flanked Robin-Chat",Cossyphe à flancs olives,,LC,,3.1,2012,decreasing,N
22709778,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,archeri,"(Sharpe, 1902)",,,,,,"Archer's Robin-chat, Archer's Robin-Chat, Archer's Ground Robin",Cossyphe d'Archer,,LC,,3.1,2012,decreasing,N
22709791,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,caffra,"(Linnaeus, 1771)",,,,,,"Cape Robin-chat, Cape Robin-Chat, Cape Robin",Cossyphe du Cap,,LC,,3.1,2012,stable,N
22709803,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,cyanocampter,"(Bonaparte, 1850)",,,,,,"Blue-shouldered Robin-chat, Blue-shouldered Robin-Chat, Blue-shouldered Robin",Cossyphe à ailes bleues,,LC,,3.1,2012,decreasing,N
22709834,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,dichroa,"(Gmelin, 1789)",,,,,,"Chorister Robin-chat, Chorister Robin-Chat, Chorister Robin",Cossyphe choriste,,LC,,3.1,2012,decreasing,N
22709840,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,heinrichi,"Rand, 1955",,,,,,"White-headed Robin-chat, Angolan Robin-chat, Angola White-headed Robin, White-headed Robin-Chat",Cossyphe à tête blanche d'Angola,,VU,"B1ab(i,ii,iii,v)",3.1,2012,decreasing,N
